id,iso_a2,country,lifespan,quantifier,country_code,country_name,x2020,x2021,x2022,x2023,x2024,x2025,x2026,x2027,x2028,x2029,x2030,x2031,x2032,x2033,x2034,x2035,x2036,x2037,x2038,x2039,x2040,qpct,totalnets
CD between campaigns: 90% target,SN,Senegal,3.5,7,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.07,12772512.277777778
CD between campaigns: 90% target,TD,Chad,1,39,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.39,25851913.68777778
CD between campaigns: 90% target,TD,Chad,1.5,28,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.28,21513605.09777778
CD between campaigns: 90% target,TD,Chad,2,19,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.19,17964079.88777778
CD between campaigns: 90% target,TD,Chad,2.5,13,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.13,15597729.747777779
CD between campaigns: 90% target,TD,Chad,3,9,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.09,14020162.987777779
CD between campaigns: 90% target,TD,Chad,3.5,6,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.06,12836987.917777777
CD between campaigns: 90% target,AO,Angola,1,NA,AGO,Angola,33428485.999999996,34503774,35588987,36684202,37804634,38942792,40099526,41274799,42468710,43680934,44911664,46161755,47428242,48710079,50007926,51321963,52652828,53998512,55355639,56723292,58104437,NA,NA
CD between campaigns: 90% target,AO,Angola,1.5,31,AGO,Angola,33428485.999999996,34503774,35588987,36684202,37804634,38942792,40099526,41274799,42468710,43680934,44911664,46161755,47428242,48710079,50007926,51321963,52652828,53998512,55355639,56723292,58104437,0.31,45505693.024444446
CD between campaigns: 90% target,AO,Angola,2,21,AGO,Angola,33428485.999999996,34503774,35588987,36684202,37804634,38942792,40099526,41274799,42468710,43680934,44911664,46161755,47428242,48710079,50007926,51321963,52652828,53998512,55355639,56723292,58104437,0.21,37601461.22444444
CD between campaigns: 90% target,AO,Angola,2.5,15,AGO,Angola,33428485.999999996,34503774,35588987,36684202,37804634,38942792,40099526,41274799,42468710,43680934,44911664,46161755,47428242,48710079,50007926,51321963,52652828,53998512,55355639,56723292,58104437,0.15,32858922.144444443
CD between campaigns: 90% target,AO,Angola,3,11,AGO,Angola,33428485.999999996,34503774,35588987,36684202,37804634,38942792,40099526,41274799,42468710,43680934,44911664,46161755,47428242,48710079,50007926,51321963,52652828,53998512,55355639,56723292,58104437,0.11,29697229.424444444
CD between campaigns: 90% target,AO,Angola,3.5,9,AGO,Angola,33428485.999999996,34503774,35588987,36684202,37804634,38942792,40099526,41274799,42468710,43680934,44911664,46161755,47428242,48710079,50007926,51321963,52652828,53998512,55355639,56723292,58104437,0.09,28116383.064444445
CD between campaigns: 90% target,BI,Burundi,1,NA,BDI,Burundi,12220226,12551213,12889576,13238559,13591658,13948140,14307816,14673012,15043647,15419302,15800530,16187388,16580035,16979760,17386443,17799740,18217324,18639033,19066058,19496105,19928151,NA,NA
CD between campaigns: 90% target,BI,Burundi,1.5,31,BDI,Burundi,12220226,12551213,12889576,13238559,13591658,13948140,14307816,14673012,15043647,15419302,15800530,16187388,16580035,16979760,17386443,17799740,18217324,18639033,19066058,19496105,19928151,0.31,16310267.471111111
CD between campaigns: 90% target,BI,Burundi,2,21,BDI,Burundi,12220226,12551213,12889576,13238559,13591658,13948140,14307816,14673012,15043647,15419302,15800530,16187388,16580035,16979760,17386443,17799740,18217324,18639033,19066058,19496105,19928151,0.21,13484671.87111111
CD between campaigns: 90% target,BI,Burundi,2.5,15,BDI,Burundi,12220226,12551213,12889576,13238559,13591658,13948140,14307816,14673012,15043647,15419302,15800530,16187388,16580035,16979760,17386443,17799740,18217324,18639033,19066058,19496105,19928151,0.15,11789314.511111112
CD between campaigns: 90% target,BI,Burundi,3,11,BDI,Burundi,12220226,12551213,12889576,13238559,13591658,13948140,14307816,14673012,15043647,15419302,15800530,16187388,16580035,16979760,17386443,17799740,18217324,18639033,19066058,19496105,19928151,0.11,10659076.27111111
CD between campaigns: 90% target,BI,Burundi,3.5,9,BDI,Burundi,12220226,12551213,12889576,13238559,13591658,13948140,14307816,14673012,15043647,15419302,15800530,16187388,16580035,16979760,17386443,17799740,18217324,18639033,19066058,19496105,19928151,0.09,10093957.151111111
CD between campaigns: 90% target,CG,Congo - Brazzaville,1,NA,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,NA,NA
CD between campaigns: 90% target,CG,Congo - Brazzaville,1.5,31,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.31,7470910.793333333
CD between campaigns: 90% target,CG,Congo - Brazzaville,2,21,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.21,6180034.193333332
CD between campaigns: 90% target,CG,Congo - Brazzaville,2.5,15,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.15,5405508.233333333
CD between campaigns: 90% target,CG,Congo - Brazzaville,3,11,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.11,4889157.593333333
CD between campaigns: 90% target,CG,Congo - Brazzaville,3.5,9,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.09,4630982.273333333
CD between campaigns: 90% target,GA,Gabon,1,NA,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,NA,NA
CD between campaigns: 90% target,GA,Gabon,1.5,33,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.33,3067969.6
CD between campaigns: 90% target,GA,Gabon,2,23,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.23,2556557.6
CD between campaigns: 90% target,GA,Gabon,2.5,18,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.18,2300851.6
CD between campaigns: 90% target,GA,Gabon,3,15,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.15,2147428
CD between campaigns: 90% target,GA,Gabon,3.5,13,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.13,2045145.5999999999
CD between campaigns: 90% target,GH,Ghana,1,NA,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,NA,NA
CD between campaigns: 90% target,GH,Ghana,1.5,33,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.33,42929877.48555556
CD between campaigns: 90% target,GH,Ghana,2,23,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.23,35775625.38555556
CD between campaigns: 90% target,GH,Ghana,2.5,18,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.18,32198499.335555557
CD between campaigns: 90% target,GH,Ghana,3,15,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.15,30052223.705555554
CD between campaigns: 90% target,GH,Ghana,3.5,13,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.13,28621373.285555556
CD between campaigns: 90% target,KE,Kenya,1,NA,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,NA,NA
CD between campaigns: 90% target,KE,Kenya,1.5,33,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.33,69431737.19555557
CD between campaigns: 90% target,KE,Kenya,2,23,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.23,57853606.395555556
CD between campaigns: 90% target,KE,Kenya,2.5,18,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.18,52064540.99555556
CD between campaigns: 90% target,KE,Kenya,3,15,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.15,48591101.755555555
CD between campaigns: 90% target,KE,Kenya,3.5,13,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.13,46275475.59555556
CD between campaigns: 90% target,LR,Liberia,1,NA,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,NA,NA
CD between campaigns: 90% target,LR,Liberia,1.5,31,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.31,6621407.387777777
CD between campaigns: 90% target,LR,Liberia,2,21,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.21,5477754.287777777
CD between campaigns: 90% target,LR,Liberia,2.5,15,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.15,4791562.427777777
CD between campaigns: 90% target,LR,Liberia,3,11,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.11,4334101.187777777
CD between campaigns: 90% target,LR,Liberia,3.5,9,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.09,4105370.5677777776
CD between campaigns: 90% target,MG,Madagascar,1,NA,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,NA,NA
CD between campaigns: 90% target,MG,Madagascar,1.5,31,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.31,37199705.86222222
CD between campaigns: 90% target,MG,Madagascar,2,21,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.21,30765501.462222222
CD between campaigns: 90% target,MG,Madagascar,2.5,15,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.15,26904978.822222218
CD between campaigns: 90% target,MG,Madagascar,3,11,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.11,24331297.06222222
CD between campaigns: 90% target,MG,Madagascar,3.5,9,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.09,23044456.182222217
CD between campaigns: 90% target,MW,Malawi,1,NA,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,NA,NA
CD between campaigns: 90% target,MW,Malawi,1.5,31,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.31,25767984.33
CD between campaigns: 90% target,MW,Malawi,2,21,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.21,21304470.03
CD between campaigns: 90% target,MW,Malawi,2.5,15,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.15,18626361.45
CD between campaigns: 90% target,MW,Malawi,3,11,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.11,16840955.73
CD between campaigns: 90% target,MW,Malawi,3.5,9,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.09,15948252.87
CD between campaigns: 90% target,MZ,Mozambique,1,NA,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,NA,NA
